date,coin_type,circulation_supply
2019-06-29,TFUEL,1000000000.0
2019-06-30,TFUEL,1000000000.0
2019-07-01,TFUEL,1000000000.0
2019-07-02,TFUEL,1000000000.0
2019-07-03,TFUEL,1000000000.0
2019-07-04,TFUEL,1000000000.0
2019-07-05,TFUEL,1000000000.0
2019-07-06,TFUEL,1000000000.0
2019-07-07,TFUEL,1000000000.0
2019-07-08,TFUEL,1000000000.0
2019-07-09,TFUEL,1000000000.0
2019-07-10,TFUEL,1000000000.0
2019-07-11,TFUEL,1000000000.0
2019-07-12,TFUEL,1000000000.0
2019-07-13,TFUEL,1000000000.0
2019-07-14,TFUEL,1000000000.0
2019-07-15,TFUEL,1000000000.0
2019-07-16,TFUEL,1000000000.0
2019-07-17,TFUEL,1000000000.0
2019-07-18,TFUEL,1000000000.0
2019-07-19,TFUEL,1000000000.0
2019-07-20,TFUEL,1000000000.0
2019-07-21,TFUEL,1000000000.0
2019-07-22,TFUEL,1000000000.0
2019-07-23,TFUEL,1000000000.0
2019-07-24,TFUEL,1000000000.0
2019-07-25,TFUEL,1000000000.0
2019-07-26,TFUEL,1000000000.0
2019-07-27,TFUEL,1000000000.0
2019-07-28,TFUEL,1000000000.0
2019-07-29,TFUEL,1000000000.0
2019-07-30,TFUEL,1000000000.0
2019-07-31,TFUEL,1000000000.0
2019-08-01,TFUEL,1000000000.0
2019-08-02,TFUEL,1000000000.0
2019-08-03,TFUEL,1000000000.0
2019-08-04,TFUEL,1000000000.0
2019-08-05,TFUEL,1000000000.0
2019-08-06,TFUEL,1000000000.0
2019-08-07,TFUEL,1000000000.0
2019-08-08,TFUEL,1000000000.0
2019-08-09,TFUEL,1000000000.0
2019-08-10,TFUEL,1000000000.0
2019-08-11,TFUEL,1000000000.0
2019-08-12,TFUEL,1000000000.0
2019-08-13,TFUEL,1000000000.0
2019-08-14,TFUEL,1000000000.0
2019-08-15,TFUEL,1000000000.0
2019-08-16,TFUEL,1000000000.0
2019-08-17,TFUEL,1000000000.0
2019-08-18,TFUEL,1000000000.0
2019-08-19,TFUEL,1000000000.0
2019-08-20,TFUEL,1000000000.0
2019-08-21,TFUEL,1000000000.0
2019-08-22,TFUEL,1000000000.0
2019-08-23,TFUEL,1000000000.0
2019-08-24,TFUEL,1000000000.0
2019-08-25,TFUEL,1000000000.0
2019-08-26,TFUEL,1000000000.0
2019-08-27,TFUEL,1000000000.0
2019-08-28,TFUEL,1000000000.0
2019-08-29,TFUEL,1000000000.0
2019-08-30,TFUEL,1000000000.0
2019-08-31,TFUEL,1000000000.0
2019-09-01,TFUEL,1000000000.0
2019-09-02,TFUEL,1000000000.0
2019-09-03,TFUEL,1000000000.0
2019-09-04,TFUEL,1000000000.0
2019-09-05,TFUEL,1000000000.0
2019-09-06,TFUEL,1000000000.0
2019-09-07,TFUEL,1000000000.0
2019-09-08,TFUEL,1000000000.0
2019-09-09,TFUEL,1000000000.0
2019-09-10,TFUEL,1000000000.0
2019-09-11,TFUEL,1000000000.0
2019-09-12,TFUEL,1000000000.0
2019-09-13,TFUEL,1000000000.0
2019-09-14,TFUEL,1000000000.0
2019-09-15,TFUEL,1000000000.0
2019-09-16,TFUEL,1000000000.0
2019-09-17,TFUEL,1000000000.0
2019-09-18,TFUEL,1000000000.0
2019-09-19,TFUEL,1000000000.0
2019-09-20,TFUEL,1000000000.0
2019-09-21,TFUEL,1000000000.0
2019-09-22,TFUEL,1000000000.0
2019-09-23,TFUEL,1000000000.0
2019-09-24,TFUEL,1000000000.0
2019-09-25,TFUEL,1000000000.0
2019-09-26,TFUEL,1000000000.0
2019-09-27,TFUEL,1000000000.0
2019-09-28,TFUEL,1000000000.0
2019-09-29,TFUEL,1000000000.0
2019-09-30,TFUEL,1000000000.0
2019-10-01,TFUEL,1000000000.0
2019-10-02,TFUEL,1000000000.0
2019-10-03,TFUEL,1000000000.0
2019-10-04,TFUEL,1000000000.0
2019-10-05,TFUEL,1000000000.0
2019-10-06,TFUEL,1000000000.0
2019-10-07,TFUEL,1000000000.0
2019-10-08,TFUEL,1000000000.0
2019-10-09,TFUEL,1000000000.0
2019-10-10,TFUEL,1000000000.0
2019-10-11,TFUEL,1000000000.0
2019-10-12,TFUEL,1000000000.0
2019-10-13,TFUEL,1000000000.0
2019-10-14,TFUEL,1000000000.0
2019-10-15,TFUEL,1000000000.0
2019-10-16,TFUEL,1000000000.0
2019-10-17,TFUEL,1000000000.0
2019-10-18,TFUEL,1000000000.0
2019-10-19,TFUEL,1000000000.0
2019-10-20,TFUEL,1000000000.0
2019-10-21,TFUEL,1000000000.0
2019-10-22,TFUEL,1000000000.0
2019-10-23,TFUEL,1000000000.0
2019-10-24,TFUEL,1000000000.0
2019-10-25,TFUEL,1000000000.0
2019-10-26,TFUEL,1000000000.0
2019-10-27,TFUEL,1000000000.0
2019-10-28,TFUEL,1000000000.0
2019-10-29,TFUEL,1000000000.0
2019-10-30,TFUEL,1000000000.0
2019-10-31,TFUEL,1000000000.0
2019-11-01,TFUEL,1000000000.0
2019-11-02,TFUEL,1000000000.0
2019-11-03,TFUEL,1000000000.0
2019-11-04,TFUEL,1000000000.0
2019-11-05,TFUEL,1000000000.0
2019-11-06,TFUEL,1000000000.0
2019-11-07,TFUEL,1000000000.0
2019-11-08,TFUEL,1000000000.0
2019-11-09,TFUEL,1000000000.0
2019-11-10,TFUEL,1000000000.0
2019-11-11,TFUEL,1000000000.0
2019-11-12,TFUEL,3838301572.0
2019-11-13,TFUEL,3838301572.0
2019-11-14,TFUEL,3838301572.0
2019-11-15,TFUEL,3838301572.0
2019-11-16,TFUEL,3838301572.0
2019-11-17,TFUEL,3838301572.0
2019-11-18,TFUEL,3838301572.0
2019-11-19,TFUEL,3838301572.0
2019-11-20,TFUEL,3838301572.0
2019-11-21,TFUEL,3838301572.0
2019-11-22,TFUEL,3838301572.0
2019-11-23,TFUEL,3838301572.0
2019-11-24,TFUEL,3838301572.0
2019-11-25,TFUEL,3838301572.0
2019-11-26,TFUEL,3838301572.0
2019-11-27,TFUEL,3838301572.0
2019-11-28,TFUEL,3838301572.0
2019-11-29,TFUEL,3838301572.0
2019-11-30,TFUEL,3838301572.0
2019-12-01,TFUEL,3838301572.0
2019-12-02,TFUEL,3838301572.0
2019-12-03,TFUEL,3838301572.0
2019-12-04,TFUEL,3838301572.0
2019-12-05,TFUEL,3838301572.0
2019-12-06,TFUEL,3838301572.0
2019-12-07,TFUEL,3838301572.0
2019-12-08,TFUEL,3838301572.0
2019-12-09,TFUEL,3838301572.0
2019-12-10,TFUEL,3838301572.0
2019-12-11,TFUEL,3838301572.0
2019-12-12,TFUEL,1000000000.0
2019-12-13,TFUEL,3838301572.0
2019-12-14,TFUEL,3838301572.0
2019-12-15,TFUEL,3838301572.0
2019-12-16,TFUEL,3838301572.0
2019-12-17,TFUEL,3838301572.0
2019-12-18,TFUEL,3838301572.0
2019-12-19,TFUEL,3838301572.0
2019-12-20,TFUEL,3838301572.0
2019-12-21,TFUEL,3838301572.0
2019-12-22,TFUEL,3838301572.0
2019-12-23,TFUEL,3838301572.0
2019-12-24,TFUEL,3838301572.0
2019-12-25,TFUEL,3838301572.0
2019-12-26,TFUEL,3838301572.0
2019-12-27,TFUEL,3838301572.0
2019-12-28,TFUEL,3838301572.0
2019-12-29,TFUEL,3838301572.0
2019-12-30,TFUEL,3838301572.0
2019-12-31,TFUEL,3838301572.0
2020-01-01,TFUEL,3838301572.0
2020-01-02,TFUEL,3838301572.0
2020-01-03,TFUEL,3838301572.0
2020-01-04,TFUEL,3838301572.0
2020-01-05,TFUEL,3838301572.0
2020-01-06,TFUEL,3838301572.0
2020-01-07,TFUEL,3838301572.0
2020-01-08,TFUEL,3838301572.0
2020-01-09,TFUEL,3838301572.0
2020-01-10,TFUEL,3838301572.0
2020-01-11,TFUEL,3838301572.0
2020-01-12,TFUEL,3838301572.0
2020-01-13,TFUEL,3838301572.0
2020-01-14,TFUEL,3838301572.0
2020-01-15,TFUEL,3838301572.0
2020-01-16,TFUEL,3838301572.0
2020-01-17,TFUEL,3838301572.0
2020-01-18,TFUEL,3838301572.0
2020-01-19,TFUEL,3838301572.0
2020-01-20,TFUEL,3838301572.0
2020-01-21,TFUEL,3838301572.0
2020-01-22,TFUEL,3838301572.0
2020-01-23,TFUEL,3838301572.0
2020-01-24,TFUEL,3838301572.0
2020-01-25,TFUEL,3838301572.0
2020-01-26,TFUEL,3838301572.0
2020-01-27,TFUEL,3838301572.0
2020-01-28,TFUEL,3838301572.0
2020-01-29,TFUEL,3838301572.0
2020-01-30,TFUEL,3838301572.0
2020-01-31,TFUEL,3838301572.0
2020-02-01,TFUEL,3838301572.0
2020-02-02,TFUEL,3838301572.0
2020-02-03,TFUEL,3838301572.0
2020-02-04,TFUEL,3838301572.0
2020-02-05,TFUEL,3838301572.0
2020-02-06,TFUEL,3838301572.0
2020-02-07,TFUEL,3838301572.0
2020-02-08,TFUEL,3838301572.0
2020-02-09,TFUEL,3838301572.0
2020-02-10,TFUEL,3838301572.0
2020-02-11,TFUEL,3838301572.0
2020-02-12,TFUEL,3838301572.0
2020-02-13,TFUEL,3838301572.0
2020-02-14,TFUEL,3838301572.0
2020-02-15,TFUEL,3838301572.0
2020-02-16,TFUEL,3838301572.0
2020-02-17,TFUEL,3838301572.0
2020-02-18,TFUEL,3838301572.0
2020-02-19,TFUEL,3838301572.0
2020-02-20,TFUEL,3838301572.0
2020-02-21,TFUEL,3838301572.0
2020-02-22,TFUEL,3838301572.0
2020-02-23,TFUEL,3838301572.0
2020-02-24,TFUEL,3838301572.0
2020-02-25,TFUEL,3838301572.0
2020-02-26,TFUEL,3838301572.0
2020-02-27,TFUEL,3838301572.0
2020-02-28,TFUEL,3838301572.0
2020-02-29,TFUEL,3838301572.0
2020-03-01,TFUEL,3838301572.0
2020-03-02,TFUEL,3838301572.0
2020-03-03,TFUEL,3838301572.0
2020-03-04,TFUEL,3838301572.0
2020-03-05,TFUEL,3838301572.0
2020-03-06,TFUEL,3838301572.0
2020-03-07,TFUEL,3838301572.0
2020-03-08,TFUEL,3838301572.0
2020-03-09,TFUEL,3838301572.0
2020-03-10,TFUEL,3838301572.0
2020-03-11,TFUEL,3838301572.0
2020-03-12,TFUEL,3838301572.0
2020-03-13,TFUEL,3838301572.0
2020-03-14,TFUEL,3838301572.0
2020-03-15,TFUEL,3838301572.0
2020-03-16,TFUEL,3838301572.0
2020-03-17,TFUEL,3838301572.0
2020-03-18,TFUEL,3838301572.0
2020-03-19,TFUEL,3838301572.0
2020-03-20,TFUEL,3838301572.0
2020-03-21,TFUEL,3838301572.0
2020-03-22,TFUEL,3838301572.0
2020-03-23,TFUEL,3838301572.0
2020-03-24,TFUEL,3838301572.0
2020-03-25,TFUEL,3838301572.0
2020-03-26,TFUEL,3838301572.0
2020-03-27,TFUEL,3838301572.0
2020-03-28,TFUEL,3838301572.0
2020-03-29,TFUEL,3838301572.0
2020-03-30,TFUEL,3838301572.0
2020-03-31,TFUEL,3838301572.0
2020-04-01,TFUEL,3838301572.0
2020-04-02,TFUEL,3838301572.0
2020-04-03,TFUEL,3838301572.0
2020-04-04,TFUEL,3838301572.0
2020-04-05,TFUEL,3838301572.0
2020-04-06,TFUEL,3838301572.0
2020-04-07,TFUEL,3838301572.0
2020-04-08,TFUEL,3838301572.0
2020-04-09,TFUEL,3838301572.0
2020-04-10,TFUEL,3838301572.0
2020-04-11,TFUEL,3838301572.0
2020-04-12,TFUEL,3838301572.0
2020-04-13,TFUEL,3838301572.0
2020-04-14,TFUEL,3838301572.0
2020-04-15,TFUEL,3838301572.0
2020-04-16,TFUEL,3838301572.0
2020-04-17,TFUEL,3838301572.0
2020-04-18,TFUEL,3838301572.0
2020-04-19,TFUEL,3838301572.0
2020-04-20,TFUEL,3838301572.0
2020-04-21,TFUEL,3838301572.0
2020-04-22,TFUEL,3838301572.0
2020-04-23,TFUEL,3838301572.0
2020-04-24,TFUEL,3838301572.0
2020-04-25,TFUEL,3838301572.0
2020-04-26,TFUEL,3838301572.0
2020-04-27,TFUEL,3838301572.0
2020-04-28,TFUEL,3838301572.0
2020-04-29,TFUEL,3838301572.0
2020-04-30,TFUEL,3838301572.0
2020-05-01,TFUEL,3838301572.0
2020-05-02,TFUEL,3838301572.0
2020-05-03,TFUEL,3838301572.0
2020-05-04,TFUEL,3838301572.0
2020-05-05,TFUEL,3838301572.0
2020-05-06,TFUEL,3838301572.0
2020-05-07,TFUEL,3838301572.0
2020-05-08,TFUEL,3838301572.0
2020-05-09,TFUEL,3838301572.0
2020-05-10,TFUEL,3838301572.0
2020-05-11,TFUEL,3838301572.0
2020-05-12,TFUEL,3838301572.0
2020-05-13,TFUEL,3838301572.0
2020-05-14,TFUEL,3838301572.0
2020-05-15,TFUEL,3838301572.0
2020-05-16,TFUEL,3838301572.0
2020-05-17,TFUEL,3838301572.0
2020-05-18,TFUEL,3838301572.0
2020-05-19,TFUEL,3838301572.0
2020-05-20,TFUEL,3838301572.0
2020-05-21,TFUEL,3838301572.0
2020-05-22,TFUEL,3838301572.0
2020-05-23,TFUEL,3838301572.0
2020-05-24,TFUEL,3838301572.0
2020-05-25,TFUEL,3838301572.0
2020-05-26,TFUEL,3838301572.0
2020-05-27,TFUEL,3838301572.0
2020-05-28,TFUEL,3838301572.0
2020-05-29,TFUEL,3838301572.0
2020-05-30,TFUEL,3838301572.0
2020-05-31,TFUEL,3838301572.0
2020-06-01,TFUEL,3838301572.0
2020-06-02,TFUEL,3838301572.0
2020-06-03,TFUEL,3838301572.0
2020-06-04,TFUEL,3838301572.0
2020-06-05,TFUEL,3838301572.0
2020-06-06,TFUEL,3838301572.0
2020-06-07,TFUEL,3838301572.0
2020-06-08,TFUEL,3838301572.0
2020-06-09,TFUEL,3838301572.0
2020-06-10,TFUEL,3838301572.0
2020-06-11,TFUEL,3838301572.0
2020-06-12,TFUEL,3838301572.0
2020-06-13,TFUEL,3838301572.0
2020-06-14,TFUEL,3838301572.0
2020-06-15,TFUEL,3838301572.0
2020-06-16,TFUEL,3838301572.0
2020-06-17,TFUEL,3838301572.0
2020-06-18,TFUEL,3838301572.0
2020-06-19,TFUEL,3838301572.0
2020-06-20,TFUEL,3838301572.0
2020-06-21,TFUEL,3838301572.0
2020-06-22,TFUEL,3838301572.0
2020-06-23,TFUEL,3838301572.0
2020-06-24,TFUEL,3838301572.0
2020-06-25,TFUEL,3838301572.0
2020-06-26,TFUEL,3838301572.0
2020-06-27,TFUEL,3838301572.0
2020-06-28,TFUEL,3838301572.0
2020-06-29,TFUEL,3838301572.0
2020-06-30,TFUEL,3838301572.0
2020-07-01,TFUEL,3838301572.0
2020-07-02,TFUEL,3838301572.0
2020-07-03,TFUEL,3838301572.0
2020-07-04,TFUEL,3838301572.0
2020-07-05,TFUEL,3838301572.0
2020-07-06,TFUEL,3838301572.0
2020-07-07,TFUEL,3838301572.0
2020-07-08,TFUEL,3838301572.0
2020-07-09,TFUEL,3838301572.0
2020-07-10,TFUEL,3838301572.0
2020-07-11,TFUEL,3838301572.0
2020-07-12,TFUEL,3838301572.0
2020-07-13,TFUEL,3838301572.0
2020-07-14,TFUEL,3838301572.0
2020-07-15,TFUEL,3838301572.0
2020-07-16,TFUEL,3838301572.0
2020-07-17,TFUEL,3838301572.0
2020-07-18,TFUEL,3838301572.0
2020-07-19,TFUEL,3838301572.0
2020-07-20,TFUEL,3838301572.0
2020-07-21,TFUEL,3838301572.0
2020-07-22,TFUEL,3838301572.0
2020-07-23,TFUEL,3838301572.0
2020-07-24,TFUEL,3838301572.0
2020-07-25,TFUEL,3838301572.0
2020-07-26,TFUEL,3838301572.0
2020-07-27,TFUEL,3838301572.0
2020-07-28,TFUEL,3838301572.0
2020-07-29,TFUEL,3838301572.0
2020-07-30,TFUEL,3838301572.0
2020-07-31,TFUEL,3838301572.0
2020-08-01,TFUEL,3838301572.0
2020-08-02,TFUEL,3838301572.0
2020-08-03,TFUEL,3838301572.0
2020-08-04,TFUEL,3838301572.0
2020-08-05,TFUEL,3838301572.0
2020-08-06,TFUEL,3838301572.0
2020-08-07,TFUEL,3838301572.0
2020-08-08,TFUEL,3838301572.0
2020-08-09,TFUEL,3838301572.0
2020-08-10,TFUEL,3838301572.0
2020-08-11,TFUEL,3838301572.0
2020-08-12,TFUEL,3838301572.0
2020-08-13,TFUEL,3838301572.0
2020-08-14,TFUEL,3838301572.0
2020-08-15,TFUEL,3838301572.0
2020-08-16,TFUEL,3838301572.0
2020-08-17,TFUEL,3838301572.0
2020-08-18,TFUEL,3838301572.0
2020-08-19,TFUEL,3838301572.0
2020-08-20,TFUEL,3838301572.0
2020-08-21,TFUEL,3838301572.0
2020-08-22,TFUEL,3838301572.0
2020-08-23,TFUEL,3838301572.0
2020-08-24,TFUEL,3838301572.0
2020-08-25,TFUEL,3838301572.0
2020-08-26,TFUEL,3838301572.0
2020-08-27,TFUEL,3838301572.0
2020-08-28,TFUEL,3838301572.0
2020-08-29,TFUEL,3838301572.0
2020-08-30,TFUEL,3838301572.0
2020-08-31,TFUEL,3838301572.0
2020-09-01,TFUEL,3838301572.0
2020-09-02,TFUEL,3838301572.0
2020-09-03,TFUEL,3838301572.0
2020-09-04,TFUEL,3838301572.0
2020-09-05,TFUEL,3838301572.0
2020-09-06,TFUEL,3838301572.0
2020-09-07,TFUEL,3838301572.0
2020-09-08,TFUEL,3838301572.0
2020-09-09,TFUEL,3838301572.0
2020-09-10,TFUEL,3838301572.0
2020-09-11,TFUEL,3838301572.0
2020-09-12,TFUEL,3838301572.0
2020-09-13,TFUEL,3838301572.0
2020-09-14,TFUEL,3838301572.0
2020-09-15,TFUEL,3838301572.0
2020-09-16,TFUEL,3838301572.0
2020-09-17,TFUEL,3838301572.0
2020-09-18,TFUEL,3838301572.0
2020-09-19,TFUEL,3838301572.0
2020-09-20,TFUEL,3838301572.0
2020-09-21,TFUEL,3838301572.0
2020-09-22,TFUEL,3838301572.0
2020-09-23,TFUEL,3838301572.0
2020-09-24,TFUEL,3838301572.0
2020-09-25,TFUEL,3838301572.0
2020-09-26,TFUEL,3838301572.0
2020-09-27,TFUEL,3838301572.0
2020-09-28,TFUEL,3838301572.0
2020-09-29,TFUEL,3838301572.0
2020-09-30,TFUEL,3838301572.0
2020-10-01,TFUEL,3838301572.0
2020-10-02,TFUEL,3838301572.0
2020-10-03,TFUEL,3838301572.0
2020-10-04,TFUEL,3838301572.0
2020-10-05,TFUEL,3838301572.0
2020-10-06,TFUEL,3838301572.0
2020-10-07,TFUEL,3838301572.0
2020-10-08,TFUEL,3838301572.0
2020-10-09,TFUEL,3838301572.0
2020-10-10,TFUEL,3838301572.0
2020-10-11,TFUEL,3838301572.0
2020-10-12,TFUEL,3838301572.0
2020-10-13,TFUEL,3838301572.0
2020-10-14,TFUEL,3838301572.0
2020-10-15,TFUEL,3838301572.0
2020-10-16,TFUEL,4962631792.0
2020-10-17,TFUEL,4962631792.0
2020-10-18,TFUEL,4962631792.0
2020-10-19,TFUEL,4962631792.0
2020-10-20,TFUEL,4962631792.0
2020-10-21,TFUEL,4962631792.0
2020-10-22,TFUEL,4962631792.0
2020-10-23,TFUEL,4962631792.0
2020-10-24,TFUEL,4962631792.0
2020-10-25,TFUEL,4962631792.0
2020-10-26,TFUEL,4962631792.0
2020-10-27,TFUEL,4962631792.0
2020-10-28,TFUEL,4962631792.0
2020-10-29,TFUEL,4962631792.0
2020-10-30,TFUEL,4962631792.0
2020-10-31,TFUEL,4962631792.0
2020-11-01,TFUEL,4962631792.0
2020-11-02,TFUEL,4962631792.0
2020-11-03,TFUEL,4962631792.0
2020-11-04,TFUEL,4962631792.0
2020-11-05,TFUEL,4962631792.0
2020-11-06,TFUEL,4962631792.0
2020-11-07,TFUEL,4962631792.0
2020-11-08,TFUEL,4962631792.0
2020-11-09,TFUEL,4962631792.0
2020-11-10,TFUEL,4962631792.0
2020-11-11,TFUEL,4962631792.0
2020-11-12,TFUEL,4962631792.0
2020-11-13,TFUEL,4962631792.0
2020-11-14,TFUEL,4962631792.0
2020-11-15,TFUEL,4962631792.0
2020-11-16,TFUEL,4962631792.0
2020-11-17,TFUEL,4962631792.0
2020-11-18,TFUEL,4962631792.0
2020-11-19,TFUEL,4962631792.0
2020-11-20,TFUEL,4962631792.0
2020-11-21,TFUEL,4962631792.0
2020-11-22,TFUEL,4962631792.0
2020-11-23,TFUEL,4962631792.0
2020-11-24,TFUEL,4962631792.0
2020-11-25,TFUEL,4962631792.0
2020-11-26,TFUEL,4962631792.0
2020-11-27,TFUEL,4962631792.0
2020-11-28,TFUEL,4962631792.0
2020-11-29,TFUEL,4962631792.0
2020-11-30,TFUEL,4962631792.0
2020-12-01,TFUEL,4962631792.0
2020-12-02,TFUEL,4962631792.0
2020-12-03,TFUEL,4962631792.0
2020-12-04,TFUEL,4962631792.0
2020-12-05,TFUEL,4962631792.0
2020-12-06,TFUEL,4962631792.0
2020-12-07,TFUEL,4962631792.0
2020-12-08,TFUEL,4962631792.0
2020-12-09,TFUEL,4962631792.0
2020-12-10,TFUEL,4962631792.0
2020-12-11,TFUEL,4962631792.0
2020-12-12,TFUEL,4962631792.0
2020-12-13,TFUEL,4962631792.0
2020-12-14,TFUEL,4962631792.0
2020-12-15,TFUEL,4962631792.0
2020-12-16,TFUEL,4962631792.0
2020-12-17,TFUEL,4962631792.0
2020-12-18,TFUEL,4962631792.0
2020-12-19,TFUEL,4962631792.0
2020-12-20,TFUEL,4962631792.0
2020-12-21,TFUEL,4962631792.0
2020-12-22,TFUEL,4962631792.0
2020-12-23,TFUEL,4962631792.0
2020-12-24,TFUEL,4962631792.0
2020-12-25,TFUEL,4962631792.0
2020-12-26,TFUEL,4962631792.0
2020-12-27,TFUEL,4962631792.0
2020-12-28,TFUEL,4962631792.0
2020-12-29,TFUEL,4962631792.0
2020-12-30,TFUEL,4962631792.0
2020-12-31,TFUEL,4962631792.0
2021-01-01,TFUEL,4962631792.0
2021-01-02,TFUEL,4962631792.0
2021-01-03,TFUEL,4962631792.0
2021-01-04,TFUEL,4962631792.0
2021-01-05,TFUEL,4962631792.0
2021-01-06,TFUEL,4962631792.0
2021-01-07,TFUEL,4962631792.0
2021-01-08,TFUEL,4962631792.0
2021-01-09,TFUEL,4962631792.0
2021-01-10,TFUEL,4962631792.0
2021-01-11,TFUEL,4962631792.0
2021-01-12,TFUEL,4962631792.0
2021-01-13,TFUEL,4962631792.0
2021-01-14,TFUEL,4962631792.0
2021-01-15,TFUEL,4962631792.0
2021-01-16,TFUEL,4962631792.0
2021-01-17,TFUEL,4962631792.0
2021-01-18,TFUEL,4962631792.0
2021-01-19,TFUEL,4962631792.0
2021-01-20,TFUEL,5228062400.0
2021-01-21,TFUEL,5228667200.0
2021-01-22,TFUEL,5229305600.0
2021-01-23,TFUEL,5229843200.0
2021-01-24,TFUEL,5230433600.0
2021-01-25,TFUEL,5231024000.0
2021-01-26,TFUEL,5231614400.0
2021-01-27,TFUEL,5232190400.0
2017-08-15,VET,590000000.0
2017-08-16,VET,590000000.0
2017-08-17,VET,590000000.0
2017-08-18,VET,1000000000.0
2017-08-19,VET,1000000000.0
2017-08-20,VET,1000000000.0
2017-08-21,VET,1000000000.0
2017-08-22,VET,1000000000.0
2017-08-23,VET,1000000000.0
2017-08-24,VET,1000000000.0
2017-08-25,VET,1000000000.0
2017-08-26,VET,1000000000.0
2017-08-27,VET,1000000000.0
2017-08-28,VET,1000000000.0
2017-08-29,VET,1000000000.0
2017-08-30,VET,1000000000.0
2017-08-31,VET,1000000000.0
2017-09-01,VET,1000000000.0
2017-09-02,VET,1000000000.0
2017-09-03,VET,1000000000.0
2017-09-04,VET,1000000000.0
2017-09-05,VET,1000000000.0
2017-09-06,VET,1000000000.0
2017-09-07,VET,1000000000.0
2017-09-08,VET,1000000000.0
2017-09-09,VET,1000000000.0
2017-09-10,VET,1000000000.0
2017-09-11,VET,1000000000.0
2017-09-12,VET,1000000000.0
2017-09-13,VET,1000000000.0
2017-09-14,VET,1000000000.0
2017-09-15,VET,1000000000.0
2017-09-16,VET,1000000000.0
2017-09-17,VET,1000000000.0
2017-09-18,VET,1000000000.0
2017-09-19,VET,1000000000.0
2017-09-20,VET,1000000000.0
2017-09-21,VET,1000000000.0
2017-09-22,VET,1000000000.0
2017-09-23,VET,1000000000.0
2017-09-24,VET,1000000000.0
2017-09-25,VET,1000000000.0
2017-09-26,VET,1000000000.0
2017-09-27,VET,1000000000.0
2017-09-28,VET,1000000000.0
2017-09-29,VET,1000000000.0
2017-09-30,VET,999999999.999999
2017-10-01,VET,1000000000.0
2017-10-02,VET,1000000000.0
2017-10-03,VET,999999999.999999
2017-10-04,VET,999999999.999999
2017-10-05,VET,999999999.999999
2017-10-06,VET,1000000000.0
2017-10-07,VET,1000000000.0
2017-10-08,VET,1000000000.0
2017-10-09,VET,999999999.999999
2017-10-10,VET,1000000000.0
2017-10-11,VET,1000000000.0
2017-10-12,VET,1000000000.0
2017-10-13,VET,1000000000.0
2017-10-14,VET,1000000000.0
2017-10-15,VET,1000000000.0
2017-10-16,VET,1000000000.0
2017-10-17,VET,1000000000.0
2017-10-18,VET,1000000000.0
2017-10-19,VET,1000000000.0
2017-10-20,VET,1000000000.0
2017-10-21,VET,1000000000.0
2017-10-22,VET,1000000000.0
2017-10-23,VET,1000000000.0
2017-10-24,VET,999999999.999999
2017-10-25,VET,1000000000.0
2017-10-26,VET,1000000000.0
2017-10-27,VET,1000000000.0
2017-10-28,VET,1000000000.0
2017-10-29,VET,1000000000.0
2017-10-30,VET,1000000000.0
2017-10-31,VET,1000000000.0
2017-11-01,VET,1000000000.0
2017-11-02,VET,1000000000.0
2017-11-03,VET,999999999.999999
2017-11-04,VET,1000000000.0
2017-11-05,VET,1000000000.0
2017-11-06,VET,1000000000.0
2017-11-07,VET,1000000000.0
2017-11-08,VET,1000000000.0
2017-11-09,VET,1000000000.0
2017-11-10,VET,1000000000.0
2017-11-11,VET,1000000000.0
2017-11-12,VET,1000000000.0
2017-11-13,VET,1000000000.0
2017-11-14,VET,1000000000.0
2017-11-15,VET,1000000000.0
2017-11-16,VET,1000000000.0
2017-11-17,VET,1000000000.0
2017-11-18,VET,1000000000.0
2017-11-19,VET,1000000000.0
2017-11-20,VET,1000000000.0
2017-11-21,VET,1000000000.0
2017-11-22,VET,1000000000.0
2017-11-23,VET,1000000000.0
2017-11-24,VET,1000000000.0
2017-11-25,VET,1000000000.0
2017-11-26,VET,1000000000.0
2017-11-27,VET,999999999.999999
2017-11-28,VET,1000000000.0
2017-11-29,VET,1000000000.0
2017-11-30,VET,1000000000.0
2017-12-01,VET,1000000000.0
2017-12-02,VET,1000000000.0
2017-12-03,VET,1000000000.0
2017-12-04,VET,1000000000.0
2017-12-05,VET,1000000000.0
2017-12-06,VET,999999999.999999
2017-12-07,VET,1000000000.0
2017-12-08,VET,1000000000.0
2017-12-09,VET,999999999.999999
2017-12-10,VET,1000000000.0
2017-12-11,VET,1000000000.0
2017-12-12,VET,1000000000.0
2017-12-13,VET,1000000000.0
2017-12-14,VET,1000000000.0
2017-12-15,VET,1000000000.0
2017-12-16,VET,999999999.999999
2017-12-17,VET,999999999.999999
2017-12-18,VET,1000000000.0
2017-12-19,VET,1000000000.0
2017-12-20,VET,1000000000.0
2017-12-21,VET,1000000000.0
2017-12-22,VET,1000000000.0
2017-12-23,VET,1000000000.0
2017-12-24,VET,1000000000.0
2017-12-25,VET,1000000000.0
2017-12-26,VET,1000000000.0
2017-12-27,VET,999999999.999999
2017-12-28,VET,1000000000.0
2017-12-29,VET,1000000000.0
2017-12-30,VET,1000000000.0
2017-12-31,VET,999999999.999999
2018-01-01,VET,999999999.999999
2018-01-02,VET,999999999.999999
